,title,link,view,uploader,upload time
645,本视频没有任何血腥，谩骂，暴力，鬼畜不存在污蔑蔡徐坤先生的内容。视频内容只是单纯的和我们舍友冼冼打球视频做的剪辑娱乐，如果冒犯到蔡徐坤先生，会删除视频进行配合。,//www.bilibili.com/video/BV1rb411j7mp?from=search&seid=10679722441239413346,"
        658
      ",跳河自杀的鳄鱼,"
        2019-04-16
      "
646,【蔡徐坤】鸡你太美-我喜欢唱跳rap篮球   大学一直一起打球的姐妹沙雕视频。昨天毕业典礼然后宿舍清空，其实在回家的路上偷偷哭了好久，不过没关系，我们各自努力！,//www.bilibili.com/video/BV1Rx411o78B?from=search&seid=10679722441239413346,"
        139
      ",扑哧咔噗,"
        2019-06-24
      "
647,两只徐坤爱打球,//www.bilibili.com/video/BV1T44y1b7g3?from=search&seid=10679722441239413346,"
        1991
      ",自信的阿杰,"
        2021-09-18
      "
648,咩徐坤打球,//www.bilibili.com/video/BV1wt411P7fZ?from=search&seid=10679722441239413346,"
        37
      ",反复横跳大师,"
        2019-07-26
      "
649,我一起和菜徐坤打球,//www.bilibili.com/video/BV1B4411L7QN?from=search&seid=10679722441239413346,"
        38
      ",动漫快更,"
        2019-05-23
      "
650,菜徐坤打球记,//www.bilibili.com/video/BV1x4411x7jM?from=search&seid=10679722441239413346,"
        240
      ",超级逊的阿伟,"
        2019-05-01
      "
651,你玩的这剑帝是蔡徐坤吧！,//www.bilibili.com/video/BV1Db411M7QK?from=search&seid=10679722441239413346,"
        4839
      ",Are白筱,"
        2019-04-06
      "
652,【震惊】原来一直来蔡徐坤打的是这个！,//www.bilibili.com/video/BV1E4411K7tz?from=search&seid=10679722441239413346,"
        233
      ",林梦泽吖,"
        2019-06-11
      "
653,蔡徐坤接球时被球砸倒！！！纳尼？？【网络上那些搞笑的沙雕图】第三十六期,//www.bilibili.com/video/BV1Ab411M7ja?from=search&seid=10679722441239413346,"
        5415
      ",HioTam7,"
        2019-04-10
      "
654,我是真的喜欢蔡徐坤啊啊啊啊！！！,//www.bilibili.com/video/BV1vb411u7Xf?from=search&seid=10679722441239413346,"
        31.1万
      ",烤鸭很好吃,"
        2019-04-07
      "
655,90后打球现状,//www.bilibili.com/video/BV1cf4y1m7aj?from=search&seid=10679722441239413346,"
        2665
      ",多次拒绝陈一发,"
        2020-06-03
      "
656,如果在家里打球会怎样,//www.bilibili.com/video/BV1yb411K7dC?from=search&seid=10679722441239413346,"
        69
      ",庆兽没有枪,"
        2019-04-13
      "
657,【隐形爆破者】潜伏进蔡徐坤粉丝群并伺机爆破会发生什么,//www.bilibili.com/video/BV1zb411j7va?from=search&seid=10679722441239413346,"
        10.6万
      ",有--栖,"
        2019-04-16
      "
658,@蔡 徐 坤：进来打球,//www.bilibili.com/video/BV1AE411r76Q?from=search&seid=10679722441239413346,"
        86
      ",没有感情的bb姬,"
        2019-10-21
      "
659,【五毛特效】 蔡虚鲲 觉的你打球很菜,//www.bilibili.com/video/BV1aJ411g7SM?from=search&seid=10679722441239413346,"
        91
      ",传说中的WSN,"
        2019-09-22
      "
660,【全员莉化】暗影片头！哲别打球居然被人说成蔡！！,//www.bilibili.com/video/BV1n441167Fc?from=search&seid=7780332775667454778,"
        2735
      ",哦刚刚吼,"
        2019-08-25
      "
661,蔡老师打球真diao。,//www.bilibili.com/video/BV1Nt411E7jH?from=search&seid=7780332775667454778,"
        19
      ",有肉吃研究所,"
        2019-07-23
      "
662,【蔡徐鲲】嘿，看我打球,//www.bilibili.com/video/BV1H4411w71u?from=search&seid=7780332775667454778,"
        125
      ",沉小渡,"
        2019-07-07
      "
663,你打球像菜虚鲲！哲别蔡！雨女无瓜！一次满足，自闭,//www.bilibili.com/video/BV1M4411g7T5?from=search&seid=7780332775667454778,"
        2246
      ",white西瓜冰,"
        2019-06-22
      "
664,震惊！体育馆惊现蔡XK，打球太像了。,//www.bilibili.com/video/BV1m4411H7CK?from=search&seid=7780332775667454778,"
        30
      ",堕世仙,"
        2019-05-30
      "
665,自制900帧还原 真鸡你太美！你打球真的很蔡！,//www.bilibili.com/video/BV1a4411W7Sr?from=search&seid=7780332775667454778,"
        3078
      ",v-more,"
        2019-05-28
      "
666,【东方神灵庙】蔡鲲打球传,//www.bilibili.com/video/BV1i4411Y7Z5?from=search&seid=7780332775667454778,"
        9726
      ",bili_8119215,"
        2019-05-10
      "
667,蔡同学打球的样子。（真的是帅不过一秒）,//www.bilibili.com/video/BV1U4411876R?from=search&seid=7780332775667454778,"
        14
      ",一看都不懂QWQ,"
        2019-04-25
      "
668,【篮球】你打球真蔡,//www.bilibili.com/video/BV1Ab411M7CA?from=search&seid=7780332775667454778,"
        197
      ",旮旯战神,"
        2019-04-10
      "
669,蔡鸡打球被罚蛙跳,//www.bilibili.com/video/BV1Mb411471e?from=search&seid=7780332775667454778,"
        6255
      ",AnitalDick,"
        2019-03-29
      "
670,我发现了坤坤的故乡！蔡徐村！,//www.bilibili.com/video/BV1U4411X7pc?from=search&seid=7780332775667454778,"
        281
      ",Vanellope云妮,"
        2019-08-10
      "
671,【蔡徐鲲】旅游记,//www.bilibili.com/video/BV174411n7N5?from=search&seid=7780332775667454778,"
        190
      ",GZW_MX,"
        2019-06-02
      "
672,【蔡徐kun】鲲铁侠,//www.bilibili.com/video/BV1j4411n7NM?from=search&seid=7780332775667454778,"
        636
      ",GZW_MX,"
        2019-06-02
      "
673,【在下手残君】教大家如何快速画出一个打篮球的蔡徐鲲,//www.bilibili.com/video/BV1Nb411T7Wo?from=search&seid=7780332775667454778,"
        217
      ",帝林君,"
        2019-04-13
      "
674,蔡徐坤出来打球！,//www.bilibili.com/video/BV1Mb411L7Xm?from=search&seid=7780332775667454778,"
        480
      ",Enaium,"
        2019-04-18
      "
675,蔡徐坤教你打球，暴力！,//www.bilibili.com/video/BV1Q4411W7dw?from=search&seid=7780332775667454778,"
        126
      ",狗神辣椒粉,"
        2019-05-29
      "
676,当一只亡魂猪仔学会了像蔡徐坤一样打球之后,//www.bilibili.com/video/BV1Mb41157w1?from=search&seid=7780332775667454778,"
        221
      ",浮光能有什么坏心思,"
        2019-04-16
      "
677,蔡徐坤恶搞打球视频,//www.bilibili.com/video/BV1gb411j7R1?from=search&seid=7780332775667454778,"
        221
      ",简单男孩3299999,"
        2019-04-15
      "
678,蔡徐坤水中打球，结果竟然...,//www.bilibili.com/video/BV1xb411T7NM?from=search&seid=7780332775667454778,"
        2309
      ",璃尔的时哥,"
        2019-04-09
      "
679,蔡徐坤出来打球了，,//www.bilibili.com/video/BV17b411W7Sw?from=search&seid=7780332775667454778,"
        291
      ",茄子の窗帘,"
        2019-04-03
      "
680,蔡徐坤最新打球法爆光,//www.bilibili.com/video/BV19b411s7T7?from=search&seid=9026445331889887158,"
        130
      ",汉堡包吖丫,"
        2019-03-27
      "
681,英雄联盟：新艾翁灌篮高手皮肤曝光，网友点评“蔡徐坤出来打球”,//www.bilibili.com/video/BV1sb411J7Vn?from=search&seid=9026445331889887158,"
        3921
      ",旧梦视频,"
        2019-03-21
      "
682,打赌输了被迫模仿篮球高手蔡徐坤运球……（一米八拍出一米五的感觉）,//www.bilibili.com/video/BV1Mb41117DM?from=search&seid=9026445331889887158,"
        24.2万
      ",金思恩,"
        2019-02-17
      "
683,【鸡你太美】上联：鸡你太美 下联：蛇君真雄？当蔡徐坤遇见沙雕自动对对联系统。。,//www.bilibili.com/video/BV1Eb411j7JA?from=search&seid=9026445331889887158,"
        198
      ",九条可怜-Official,"
        2019-04-15
      "
684,蔡徐坤群里发打球会怎么样,//www.bilibili.com/video/BV1eb411j7wH?from=search&seid=9026445331889887158,"
        1777
      ",叛逆的jojo,"
        2019-04-15
      "
685,黑子可以闭嘴了，蔡徐坤真的会打球，坤坤和鹿晗篮球较量，鹿晗对不起,//www.bilibili.com/video/BV1pb411n7X5?from=search&seid=9026445331889887158,"
        14.5万
      ",浅戈灬,"
        2019-03-17
      "
686,【舞法天鲲】当蔡徐坤换了一个bgm时,//www.bilibili.com/video/BV1sb411V7na?from=search&seid=9026445331889887158,"
        764
      ",阿森和奶油,"
        2019-04-20
      "
687,你打星际2像蔡徐坤,//www.bilibili.com/video/BV1Cb411s7S7?from=search&seid=9026445331889887158,"
        4027
      ",bili_100214570,"
        2019-03-31
      "
688,【蔡徐坤&五五开】学猫叫,//www.bilibili.com/video/BV1Fb411j7Yw?from=search&seid=9026445331889887158,"
        6425
      ",后顾顾顾顾顾,"
        2019-04-15
      "
689,【蔡徐坤】打篮球遇上凸出效果会怎么样？,//www.bilibili.com/video/BV1jb411T7PW?from=search&seid=9026445331889887158,"
        212
      ",GZW_MX,"
        2019-04-14
      "
690,【蔡徐坤】我打篮球打我打篮球...鸡你太美,//www.bilibili.com/video/BV1ab411V7tN?from=search&seid=9026445331889887158,"
        5.5万
      ",猴晒镭,"
        2019-04-20
      "
691,DNF：用蔡徐坤的补丁刷深渊，爆率会如何？,//www.bilibili.com/video/BV17b411j72h?from=search&seid=9026445331889887158,"
        1.0万
      ",小清新游戏说,"
        2019-04-15
      "
692,徐坤老表在线打球,//www.bilibili.com/video/BV1rJ411c7c4?from=search&seid=9026445331889887158,"
        33
      ",人世多愁没有所谓,"
        2019-09-15
      "
693,蔡徐坤二弟子的打球日常,//www.bilibili.com/video/BV1h441187KX?from=search&seid=9026445331889887158,"
        71
      ",hugonnnnnn,"
        2019-04-24
      "
694,蔡徐坤真帅，来打球吧,//www.bilibili.com/video/BV16b411M7sS?from=search&seid=9026445331889887158,"
        195
      ",浩雲up,"
        2019-04-11
      "
695,蔡徐坤诚邀您前去打球《元气骑士》,//www.bilibili.com/video/BV134411A7nF?from=search&seid=9026445331889887158,"
        146
      ",-韶华易逝流年似水,"
        2019-07-04
      "
696,一节课时间学会让蔡徐坤在控制台上打球！C#控制台字符画完美重置鸡你太美！你就是那个练习时长两年半的个人练习生？,//www.bilibili.com/video/BV1o4411i7gr?from=search&seid=9026445331889887158,"
        846
      ",瑄大王,"
        2019-05-06
      "
697,蔡徐坤确实在美国打球狂砍52分9抢断4盖帽,//www.bilibili.com/video/BV1mb411q7tw?from=search&seid=9026445331889887158,"
        2.0万
      ",A啊宝船长,"
        2019-03-07
      "
698,蔡徐坤用编辑器编辑打球究竟有多帅啊！美国校队控球真的稳。,//www.bilibili.com/video/BV1Sb411H7ec?from=search&seid=9026445331889887158,"
        154
      ",石铁大材料研究生,"
        2019-03-15
      "
699,坤你真美丽！蔡徐坤在我朋友家门口打球和跳舞啦！#轻视频投稿领新春福利 #同步B站赢大会员,//www.bilibili.com/video/BV1wN41197Vm?from=search&seid=9026445331889887158,"
        24
      ",枫御主,"
        2021-02-23
      "
700,RM 这个游戏我和几个朋友玩过，不过我说一个朋友像打球的蔡徐坤时，他真的和我打了一架！,//www.bilibili.com/video/BV1tJ411t7yu?from=search&seid=9917532935988166493,"
        168
      ",WWW高晓賤,"
        2019-12-18
      "
701,当你在篮球场喊他们打球像蔡徐坤会发生什么,//www.bilibili.com/video/BV13x41197hE?from=search&seid=9917532935988166493,"
        517
      ",在下瑞总,"
        2019-07-02
      "
702,你可以说我打球不好但你不能说我打球像蔡徐坤！老铁没毛病。,//www.bilibili.com/video/BV1J441147TK?from=search&seid=9917532935988166493,"
        174
      ",种土豆的夏千风,"
        2019-05-03
      "
703,看看对Siri说你打球像蔡徐坤会怎么样……,//www.bilibili.com/video/BV1g4411474n?from=search&seid=9917532935988166493,"
        226
      ",狗狗不是苟苟啦,"
        2019-05-03
      "
704,这里有人打球像蔡徐坤？好像还有药水哥和孙笑川...,//www.bilibili.com/video/BV1Xb41137MV?from=search&seid=9917532935988166493,"
        493
      ",Kicksvision,"
        2019-04-22
      "
705,当你对Siri说你打球像蔡徐坤会怎么样,//www.bilibili.com/video/BV1Ub411L7Kz?from=search&seid=9917532935988166493,"
        6.1万
      ",可楽Master,"
        2019-04-14
      "
706,公众说别人打球像蔡徐坤会怎么样？,//www.bilibili.com/video/BV1eb411L7zE?from=search&seid=9917532935988166493,"
        267
      ",水に落ちる,"
        2019-04-14
      "
707,【德莉傻你打球像蔡徐坤】无良up也来蹭蹭坤坤的热度,//www.bilibili.com/video/BV19b411K7AD?from=search&seid=9917532935988166493,"
        195
      ",大猛子ym_,"
        2019-04-13
      "
708,当你用某宝搜索你打球好像蔡徐坤会发生什么？,//www.bilibili.com/video/BV144411o7pJ?from=search&seid=9917532935988166493,"
        158
      ",噶鬼和你,"
        2019-08-18
      "
709,【火柴人蔡徐坤】听说有人想学他打球？动作教程来了！,//www.bilibili.com/video/BV1Tb411u7Yk?from=search&seid=9917532935988166493,"
        5102
      ",nicholascw,"
        2019-04-07
      "
710,当你在我的世界里面看ikun打球？【蔡徐坤真菜】,//www.bilibili.com/video/BV1Db411p7uU?from=search&seid=9917532935988166493,"
        231
      ",这是逗我玩呐,"
        2019-04-02
      "
711,爱了爱了，小美女打球真漂亮，徐坤无法比，阿丽塔战斗天使,//www.bilibili.com/video/BV1YE411W7fR?from=search&seid=9917532935988166493,"
        18
      ",不怕NPC,"
        2020-03-05
      "
712,你打球像极了蔡徐坤鸡你太美,//www.bilibili.com/video/BV15J411P76k?from=search&seid=9917532935988166493,"
        167
      ",上班8小时GiGiGi,"
        2019-09-11
      "
713,你打球还不如蔡徐坤…,//www.bilibili.com/video/BV154411L7ng?from=search&seid=9917532935988166493,"
        55
      ",sssh1ny,"
        2019-05-23
      "
714,当你在高中，打球过于像蔡徐坤会怎么样？,//www.bilibili.com/video/BV1qb411j7Cm?from=search&seid=9917532935988166493,"
        21.7万
      ",黑洞本体是只猫丶,"
        2019-04-16
      "
715,我们俩打球还不如蔡徐坤,//www.bilibili.com/video/BV1qb411u7xp?from=search&seid=9917532935988166493,"
        63
      ",未来的Orange君,"
        2019-04-08
      "
716,某中学生学起坤坤打球，可就蔡徐坤的影响力。,//www.bilibili.com/video/BV1yb411E7EH?from=search&seid=9917532935988166493,"
        665
      ",一个人的言葉,"
        2019-03-19
      "
717,【坤坤】蔡徐坤在莆田青璜中学校门口打球,//www.bilibili.com/video/BV1aJ411L7h1?from=search&seid=9917532935988166493,"
        522
      ",我是今朝五吖,"
        2020-01-05
      "
718,【文艺复兴】蔡徐坤恶搞视频系列合集，看她打球简直就是回忆青春,//www.bilibili.com/video/BV1zq4y1U7Hr?from=search&seid=9917532935988166493,"
        113
      ",小轩的宝藏音乐,"
        2021-08-31
      "
719,小伙从未接触过篮球，为了减肥和室友一起打球，被嘲不如蔡徐坤,//www.bilibili.com/video/BV1Zt411g7ot?from=search&seid=9917532935988166493,"
        81
      ",信商兄弟,"
        2019-07-17
      "
720,好多年不打球，简直就是蔡徐坤附体！,//www.bilibili.com/video/BV1Vx411Z7pq?from=search&seid=2524224623727943457,"
        39
      ",以梦喂马越喂越傻,"
        2019-06-25
      "
721,蔡徐坤竟然来江苏省海安高级中学打球？？？,//www.bilibili.com/video/BV1qt411K7mR?from=search&seid=2524224623727943457,"
        1085
      ",S_T_A_R-VIDEOS,"
        2019-08-06
      "
